Date,Review
26 de janeiro de 2021,"Rodízio ruim. Demora muito a vir os pratos e não vieram todos os itens que está no cardápio do rodízio. Carne do burrito de mignon com toda certeza não era mignon e faltava ingredientes da descrição do prato.
Nao volto"
21 de janeiro de 2021,"Segunda vez que visito e a experiência foi ainda melhor do que a primeira vez. Fui primeiramente em 2017, já havia gostado bastante, só que agora, ainda mais! Estão de parabéns em tudo, sempre com ótimo atendimento e comida!"
16 de janeiro de 2021,"Ambiente muito sujo, principalmente os banheiros.
Muita demora ao servir as bebidas e quando vieram estava tudo quente
Banheiro sem agua, fedendo e sujo."
13 de janeiro de 2021,"Restaurante top de mais , comida mexicana muito gostosa estão todos de parabéns De o atendimento até a comida showwwww"
10 de janeiro de 2021,"Restaurante é bem localizado e decorado. Atendimento bom. Mas obque pedimos, quesadillas, estavam muito oleosas. 
Minha filha pediu um nacho e estava melhor."
10 de janeiro de 2021,"Excelente comida, ambiente,  música  decoração e atendimento, principalmente do garçom personagem Chaves que foi muito educado e atencioso. Ficamos admirados com este bom atendimento"
23 de dezembro de 2020,"Comida excelente, boa música, bom ambiente, funcionários muito prestativos e até cantaram parabéns pra mim, rsrs...
Lugar perfeito pra quem quer se destrair e sair da rotina."
15 de dezembro de 2020,"Vale a experiência, mas a comida deixa bastante a desejar. Achei os tacos muito cheios de molho barbecue (nunca vi taco com molho barbecue), o guacamole parecendo uma pasta, o churros era uma maçaroca sem graça, o doce de banana flambada faltava banana... e o...Mais"
9 de dezembro de 2020,Ambiente muitíssimo agradável para sair com as amigas e se divertir. Primeira vez e peguei o rodízio e adorei os sabores diversos. O monitor é sem igual!
2 de dezembro de 2020,"Simplesmente amei, minha primeira experiência na casa e eu volto pra provas as outras delícias sem dúvida!
Tomei os drinks Aperol e Mojito de Limão e provei os buritis de carne e frango empanado. Simplesmente uma delícia!
Acho o preço um pouco carinho mas garanto...Mais"
26 de novembro de 2020,"Tudo é muito bom! Estrutura, tema, decoração, atendimento e, principalmente, o cardápio. 
Sem dúvidas o melhor restaurante mexicano que já estive."
24 de novembro de 2020,"Adoramos o restaurante, a comida e o atendimento. Pedimos o rodízio e experimentamos de tudo. O valor é justo porque a comida é boa e bem servida."
24 de novembro de 2020,"Procuramos um restaurante para uma noite especial e o Guacamole atendeu todas as expectativas. Lugar com a estrutura lindíssima, super aconchegante, comida e atendimento perfeito. Pedimos a opção de rodízio que é muito bem servido e com preço justo. Drinks deliciosos e geladinhos. Um agradecimento...Mais"
24 de novembro de 2020,"Pra mim o melhor mexicano do rio, com comida maravilhosa e atendimento perfeito!! Sou cliente assídua, venho sempre!"
21 de novembro de 2020,"Muito bom. Muito divertido, comida muito boa, atendimento espetacular, ambiente muito agradável com decoração de muito bom gosto, enfim super indicado!"
5 de novembro de 2020,"Esse restaurante é um dos meus favoritos, excelência em comida mexicana, com um atendimento acolhedor tanto na cordialidade dos funcionários, ( gerente Rafael em destaque) tanto quanto na ornamentação da casa."
3 de novembro de 2020,Muito bom! Pedimos delivery. Adoramos o burrito e a costela. Não posso opinar quanto ao atendimento.
3 de novembro de 2020,"Espetacular! Quando entramos no restaurante/bar já nos impressionamos com a decoração de Halloween, impecável e cheia de detalhes. O cardápio tem ótimos preços e ótimas opções, os combinados servem muito bem! A banda mexicana é um show a parte, quando percebemos estavam todos em pé...Mais"
5 de outubro de 2020,"Comida espetacular, ambiente agradável e acolhedor. Quando está cheio os garçons ficam um pouco perdidos."
1 de outubro de 2020,"Perfeito para os amantes de comida mexicana, bem temperada, excelente ambiente e boas opções. Fiquei apaixonada"
29 de setembro de 2020,"Comida forte,apimentada e saborosa. Ambiente agradável e muito bem localizado. Ótimo pra uma saída com amigos"
2 de setembro de 2020,"Comida mexicana de primeira,  extremamente temperada e picante,  ótimo atendimento e um ambiente agradável e descontraído."
30 de março de 2020,"Muito bom!! A comida é maravilhosa e o atendimento é bom, tem uma equipe que canta música mexicana e anima as mesas. É um pouco caro, mas vale a pena a experiência!!!"
30 de março de 2020,"O local é bem aconchegante, com ótima decoração, estrutura e ambientação. O cardápio é excelente também e o que mais me chamou atenção, além dos músicos ao vivo super divertidos e sem serem invasivos, foi a informatização no modo de fazer os pedidos: basta selecionar...Mais"
18 de março de 2020,O lugar em si é delicioso! Funcionários atenciosos e tudo muito lindinho e gostoso! Sem dúvidas um ótimo lugar
10 de março de 2020,"Fui no aniversário de uma amiga e nos divertimos muito, com os Mariachis, a comida, drinks e ao final virou uma discoteca. Caso não goste de música, melhor verificar os dias no ato da reserva ou entrada."
9 de março de 2020,"Gostei do guacamole , estive la e curti a comida a bebida e o show dos mariacchi

Muito divertido,  amamos!"
6 de março de 2020,"ótima culinária, decoração descontraída, ambiente agradável e super animado, bom para encontrar com amigos e para comemorar o aniversário!"
5 de março de 2020,"Comida gostosa e bebidas super geladas, tudo isso ao som de um dj que enriquece o restaurante!! Super recomendo! Me diverti bastante com a família! Linda decoração!"
5 de março de 2020,"Ótima comida, restaurante maravilhoso! Sempre que minha família vai lá, sai muito satisfeita, ambiente mto alegre, ótimo para comemorações também!"
1 de março de 2020,"Mesmo num dia chuvoso, restaurante bastante quente e abafado, ar condicionado não funciona ou não dá vazão! Funcionário do caixa me cobrou valor a mais com arrogância, se eu não noto o erro iria ficar por isso mesmo! Bebidas fracas, mais pareciam refresco! Não gostei!Mais"
29 de fevereiro de 2020,"A comida é excelente, veio quente e muito bem temperada, tenha cuidado se for muito sensível a pimenta. 
A decoração é pensada em mínimos detalhes, desde a escolha doa móveis rústicos, as imagens de nossa senhora de Guadalupe até as cores vivas e as típicas...Mais"
28 de fevereiro de 2020,"Restaurante muito bom, ambiente lindo e comida boa e musica tb boa. Infelizmente apesar de ter um sistema de pedidos informatizado que é raro aqui no RJ, os seus pedidos demoram muito a chegar. Tive que espera 30 minutos para receber um refrigerante e uma...Mais"
25 de fevereiro de 2020,"Comida boa, não tão quanto ao real ou Tex Mex, porém uma das melhores que já provei no Brasil. 
O ambiente é legal, com música ao vivo e mariachis que interagem com o público, porém no dia que fui a demora foi muito grande, desde...Mais"
24 de fevereiro de 2020,Maravilhoso!Venho sempre!!! Ambiente excelente!!!! Da comida à música!!!! Recomendo a TODOS que venham conhecer!!!
24 de fevereiro de 2020,"Restaurante mexicano com a comida extremamente gostosa, ambiente super agradável e bebidas gostosas, isso sem falar da banda de músicos ao vivo cantando várias músicas, animando o ambiente e deixando tudo muito mais divertido. Excelente experiência."
24 de fevereiro de 2020,"Ótimo local, ambiente agradável para família e amigos, comida mexicana da melhor qualidade. Extremamente animado pelo tequileiro e mariachis. Recomendo!"
18 de fevereiro de 2020,"Comida muito boa e atendimento excelente, animação nota dez e acima de tudo pessoal muito educado e prestativo"
18 de fevereiro de 2020,"Ao contrário do que está habituado no Rio, o atendimento é excelente e a comida é fora do comum! Além de ter um ótimo um ótimo custo benefício"
18 de fevereiro de 2020,Lugar muito agradável e com um cardápio bem variado. Ótima experiência para se ter rodeado das pessoas que amamos.
18 de fevereiro de 2020,"O ambiente é muito agradável para estar com os amigos, a comida é gostosa e atendimento atencioso. Os pedidos não demoram a chegar e o cardápio é variado."
18 de fevereiro de 2020,"Top demais. Ambiente agradável, atendimento formidável, comida de qualidade. Se fosse uma pessoa eu casava com ela."
18 de fevereiro de 2020,Adorei estar aqui no aniversário da minha querida e amada ilustríssima amiga maravilhosa. Ótimo restauranre
18 de fevereiro de 2020,"Comida excelente, ótimo atendimento, garçons atenciosos e rapidez na entrega dos pedidos. Ótimo para estar com amigos e família!"
18 de fevereiro de 2020,Fiquei muito contente em realizar meu aniversário no restaurante! Minhas músicas favoritas na caixa e meus amigos comigo
18 de fevereiro de 2020,"Bomm atendimento, garçons atenciosas os, comida bem temperada ambiente animado a noite. Gostei bastante!"
18 de fevereiro de 2020,"Ótimo lugar para comemorar com os amigos, ambiente muito bonito e agradável. Recomendo para todos os eventos."
18 de fevereiro de 2020,"Peçam a todos aí que estão com vocês para que venham! Guacamole tem tudo de bom, viva a cultura e a comida do México!"
15 de fevereiro de 2020,Ambiente muito agradável e atendimento impecável! Ambas as casas nos receberam da maneira que merecemos. Obrigado!
14 de fevereiro de 2020,O local mais parecido com a Cidade do México fora do México! Mariates e a Frida tequilera são os melhores!
14 de fevereiro de 2020,Ambiente aconchegante que mostra muito da cultura mexicana na sua essência. Funcionários educados e muito prestativos
14 de fevereiro de 2020,Ótimo restaurante! Sem defeitos! Atendimento muito bom! Comida muito boa! Se quiser vir com muitas pessoas é bom fazer reserva!
13 de fevereiro de 2020,"Eu dependeria dela para sobreviver, e ela está nesta casa chamada Guacamole. Que todos possam sentir e viver o mesmo que a maioria passa por aqui. Super recomendo."
13 de fevereiro de 2020,Have fun. Desejo que todos possam ter a experiência maravilhosa que tive estando aqui no Guaca. Maravilhoso!
13 de fevereiro de 2020,"Ambiente muito bom e animado e com otima comida, garçons atenciosos ao serviço. Vale a pena! Divertidíssimo !"
13 de fevereiro de 2020,maravilhouso mt bom super recomendo margarita top nachos tbm venham animados em grupo uhul festejar eba
13 de fevereiro de 2020,Em família é bem melhor! Guacamole arrasou e superou minhas expectativas; da comida ao entretenimento de primeira!
13 de fevereiro de 2020,"Pontos a avaliar: decoração, boníssima comida, localização excelente, local gostoso de estar e o melhor: a companhia melhor do mundo!"
12 de fevereiro de 2020,"Melhor lugar do mundo. Muitas risadas , atendimento top.. garçons super engraçados , fizeram a nossa noite maravilhosa."
12 de fevereiro de 2020,"Ambiente maravilhoso, pessoas bonitas,amimadas, o atendimento é essencial!!!
Minha primeira vez com direito a replay!!!
Sempre ouvi desse lugar e conhecendo realmente percebi que é surreal esse lugar...
Me sinto no México l"
12 de fevereiro de 2020,"Lugar muito bem apresentado para curtir com os amigos.. bebidas boas, lugar agradável. Ótimas atrações! Amei!!!"
12 de fevereiro de 2020,"Amei , ja to um pouco bebeda , pessoas muito legal .. adorei tudo , bebidas muito boa. Lugar muito bonito."
12 de fevereiro de 2020,"É um autêntico mexicano, uma experiência com música raiz e muita tecnologia.⁣ O atendimento é feito todo pelo tablet, incluindo chamar o garçom e pedir a conta. 
⁣
O restaurante lota lá pelas 21h e forma fila. O ambiente externo é ótimo, mas o interno...Mais"
12 de fevereiro de 2020,Gosto muito do local! Gosto sempre de voltar e sempre recomendo para diversas pessoas. Gosto muito da comida e das bebidas.
12 de fevereiro de 2020,Estou sendo muito bem atendida e o restaurante é ótimo. Costumo vir aqui e sou sempre muito bem recebida.
12 de fevereiro de 2020,"Eu e minha filha viemos ao Guaca da Barra com o intuito de sermos bem atendidas, sairmos bem alimentadas e... sinceramente? Expectativa superada. Venham que não haverá arrependimento."
12 de fevereiro de 2020,"Comida muito boa, bebida geladinha e atendimento muito bom. Vale a pena conhecer! Tem show ao vivo!!"
12 de fevereiro de 2020,"Melhor soda de maçã verde e ambiente na Barra da Tijuca! Super recomendo a todos! Família, amigos!!!"
12 de fevereiro de 2020,"Essa seunda vez, achei o cardapio eletronico, um pouco confuso, os pratos com explicações longas. Os drinks não são o que prometem. E muito barulhento, o que torna a experiencia estressante."
12 de fevereiro de 2020,Boa Culinária mexicana e drinks deliciosos em um ambiente alegre e descontraído temático. O preço poderia ser melhor.
12 de fevereiro de 2020,"Amei tudo no serviço e ambiente desse restaurante, o cardápio tem opções bem saborosas, recomendo! 

Adorei os artistas com as canções em espanhol"
12 de fevereiro de 2020,"Comida muito boa, drinques mais ou menos e ambiente extremamente barulhento, com música ap vivo e DJ, além do povo gritando. Não dá pra conversar mesmo. Atendimento um pouco confuso. Talvez seja melhor aproveitar a comida pelo delivery."
